STEPS	TIME[ms]	ERROR
55	181.819	0.0
71	281.099	0.0
72	294.732	0.0
41	126.863	0.0
28	110.93	0.0
13	51.901	0.0
11	39.813	0.0
10	54.755	0.0
103	348.205	0.0
34	115.695	0.0
47	136.92	0.0
35	118.967	0.0
63	244.881	0.0
74	296.889	0.0
70	250.728	0.0
41	179.127	0.0
108	290.049	0.0
42	138.943	0.0
38	130.981	0.0
53	156.058	0.0
21	73.241	0.0
27	91.411	0.0
25	90.353	0.0
12	49.153	0.0
27	84.442	0.0
40	134.793	0.0
54	175.631	0.0
73	252.403	0.0
20	73.456	0.0
54	186.468	0.0
20	64.634	0.0
83	254.948	0.0
31	106.88	0.0
26	171.357	0.0
41	209.101	0.0
17	63.816	0.0
83	306.52	0.0
10	47.292	0.0
27	94.527	0.0
29	102.781	0.0
44	172.326	0.0
43	156.729	0.0
27	96.499	0.0
18	72.11	0.0
14	61.931	0.0
113	357.96	0.0
25	85.62	0.0
34	112.567	0.0
75	260.158	0.0
72	282.086	0.0
43	147.659	0.0
84	279.082	0.0
53	169.064	0.0
4	21.279	0.0
11	43.67	0.0
